region,tenure,age,marital,address,income,ed,employ,retire,gender,reside,tollfree,equip,callcard,wireless,longmon,tollmon,equipmon,cardmon,wiremon,longten,tollten,equipten,cardten,wireten,multline,voice,pager,internet,callid,callwait,forward,confer,ebill,loglong,logtoll,logequi,logcard,logwire,lninc,custcat,churn
1.000,58.000,70.000,0.000,2.000,9.000,3.000,24.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,23.300,0.000,48.350,29.750,35.150,1384.450,0.000,2632.400,1730.000,1975.700,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,3.148,,3.878,3.393,3.560,2.197,2.000,0.000
1.000,23.000,35.000,1.000,0.000,23.000,2.000,1.000,0.000,0.000,5.000,0.000,0.000,0.000,0.000,6.700,0.000,0.000,0.000,0.000,153.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.902,,,,,3.135,3.000,0.000
2.000,26.000,39.000,1.000,15.000,58.000,4.000,9.000,0.000,1.000,2.000,1.000,0.000,1.000,1.000,8.650,21.250,0.000,6.500,19.650,210.600,567.550,0.000,145.000,493.850,0.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,2.158,3.056,,1.872,2.978,4.060,3.000,0.000
1.000,38.000,37.000,1.000,1.000,52.000,1.000,20.000,0.000,1.000,4.000,1.000,0.000,1.000,1.000,12.200,41.500,0.000,18.750,54.400,532.550,1686.300,0.000,705.000,2051.100,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,2.501,3.726,,2.931,3.996,3.951,4.000,0.000
1.000,35.000,66.000,1.000,44.000,14.000,3.000,12.000,1.000,1.000,2.000,1.000,0.000,0.000,0.000,4.700,31.000,0.000,0.000,0.000,202.500,1135.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.548,3.434,,,,2.639,3.000,0.000
2.000,37.000,50.000,0.000,9.000,110.000,2.000,21.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,9.650,28.500,0.000,11.250,0.000,364.050,992.400,0.000,375.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.267,3.350,,2.420,,4.700,3.000,0.000
2.000,48.000,43.000,1.000,1.000,60.000,2.000,12.000,0.000,0.000,2.000,1.000,1.000,1.000,0.000,15.500,19.250,29.600,31.500,0.000,719.700,905.150,1500.750,1495.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,2.741,2.958,3.388,3.450,,4.094,2.000,0.000
3.000,13.000,43.000,1.000,1.000,123.000,3.000,21.000,0.000,0.000,5.000,1.000,1.000,1.000,0.000,3.850,23.000,33.050,6.750,0.000,55.050,317.500,439.300,75.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.348,3.135,3.498,1.910,,4.812,4.000,0.000
1.000,72.000,63.000,1.000,29.000,15.000,5.000,31.000,1.000,0.000,2.000,0.000,0.000,1.000,0.000,20.600,0.000,0.000,31.250,0.000,1547.450,0.000,0.000,2180.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,3.025,,,3.442,,2.708,3.000,0.000
1.000,30.000,27.000,0.000,4.000,47.000,4.000,2.000,0.000,1.000,2.000,0.000,0.000,1.000,0.000,10.750,0.000,0.000,21.250,0.000,296.900,0.000,0.000,600.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.375,,,3.056,,3.850,2.000,1.000
1.000,24.000,43.000,0.000,14.000,138.000,4.000,11.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,6.650,20.250,0.000,8.000,24.650,130.600,445.600,0.000,180.000,551.150,1.000,0.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,1.895,3.008,,2.079,3.205,4.927,3.000,0.000
2.000,25.000,51.000,1.000,20.000,359.000,3.000,29.000,0.000,0.000,2.000,1.000,1.000,1.000,1.000,5.750,27.500,39.200,40.500,21.400,163.750,676.150,881.450,975.000,475.550,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.749,3.314,3.669,3.701,3.063,5.883,4.000,0.000
2.000,50.000,52.000,0.000,30.000,214.000,3.000,22.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,11.500,26.250,40.700,12.000,48.300,610.350,1287.700,1943.000,530.000,2412.750,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,2.442,3.268,3.706,2.485,3.877,5.366,4.000,0.000
2.000,28.000,40.000,0.000,7.000,64.000,1.000,19.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,6.000,27.500,0.000,0.000,0.000,167.650,722.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,1.792,3.314,,,,4.159,3.000,0.000
3.000,34.000,51.000,0.000,8.000,50.000,4.000,14.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,16.150,0.000,0.000,15.750,0.000,531.350,0.000,0.000,480.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.782,,,2.757,,3.912,1.000,0.000
1.000,48.000,32.000,0.000,2.000,88.000,3.000,9.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,6.150,33.750,0.000,29.750,44.750,307.650,1603.800,0.000,1390.000,2119.350,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.816,3.519,,3.393,3.801,4.477,4.000,0.000
2.000,42.000,36.000,1.000,8.000,86.000,2.000,15.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,9.800,0.000,30.600,0.000,0.000,436.450,0.000,1222.300,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.282,,3.421,,,4.454,2.000,0.000
3.000,67.000,65.000,1.000,30.000,17.000,1.000,29.000,1.000,1.000,2.000,1.000,0.000,1.000,0.000,21.700,26.250,0.000,12.000,0.000,1384.050,1721.250,0.000,785.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,3.077,3.268,,2.485,,2.833,3.000,0.000
1.000,17.000,41.000,1.000,7.000,25.000,2.000,17.000,0.000,0.000,3.000,0.000,1.000,0.000,0.000,6.450,0.000,29.000,0.000,0.000,114.300,0.000,449.950,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,1.864,,3.367,,,3.219,3.000,0.000
1.000,29.000,38.000,1.000,19.000,46.000,2.000,6.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,8.350,0.000,22.950,0.000,0.000,248.600,0.000,584.900,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.122,,3.133,,,3.829,2.000,0.000
3.000,66.000,61.000,0.000,26.000,361.000,1.000,40.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,12.750,0.000,0.000,38.500,0.000,782.000,0.000,0.000,2615.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.546,,,3.651,,5.889,2.000,0.000
2.000,1.000,21.000,0.000,1.000,18.000,3.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,2.700,0.000,32.700,0.000,0.000,2.700,0.000,32.700,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,0.993,,3.487,,,2.890,1.000,1.000
1.000,28.000,33.000,1.000,3.000,14.000,4.000,1.000,0.000,0.000,3.000,1.000,1.000,0.000,1.000,4.550,15.750,33.000,0.000,23.950,145.950,504.900,869.850,0.000,618.650,1.000,0.000,1.000,1.000,0.000,1.000,1.000,0.000,1.000,1.515,2.757,3.497,,3.176,2.639,4.000,1.000
1.000,15.000,35.000,1.000,5.000,34.000,3.000,8.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,5.150,0.000,25.550,0.000,0.000,110.550,0.000,350.250,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.639,,3.241,,,3.526,2.000,1.000
2.000,12.000,64.000,0.000,13.000,9.000,2.000,6.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,3.800,30.000,32.800,8.500,0.000,52.850,317.750,376.600,95.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.335,3.401,3.490,2.140,,2.197,3.000,0.000
3.000,48.000,49.000,0.000,18.000,39.000,2.000,5.000,0.000,1.000,1.000,1.000,1.000,1.000,1.000,7.000,24.500,42.800,23.500,30.750,399.750,1229.600,2099.350,1140.000,1394.500,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.946,3.199,3.757,3.157,3.426,3.664,4.000,1.000
2.000,59.000,25.000,1.000,4.000,18.000,3.000,2.000,0.000,0.000,4.000,0.000,1.000,1.000,0.000,20.100,0.000,32.550,22.750,0.000,1251.400,0.000,1882.650,1415.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.001,,3.483,3.125,,2.890,1.000,0.000
3.000,8.000,26.000,1.000,1.000,25.000,4.000,1.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,3.150,0.000,20.050,0.000,0.000,29.900,0.000,138.400,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.147,,2.998,,,3.219,1.000,1.000
1.000,45.000,52.000,0.000,15.000,46.000,5.000,8.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,9.400,0.000,0.000,8.750,0.000,402.100,0.000,0.000,395.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.241,,,2.169,,3.829,2.000,1.000
1.000,25.000,39.000,1.000,8.000,94.000,4.000,11.000,0.000,1.000,4.000,0.000,1.000,0.000,0.000,3.950,0.000,30.750,0.000,0.000,95.200,0.000,681.200,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.374,,3.426,,,4.543,2.000,1.000
1.000,21.000,44.000,1.000,4.000,26.000,3.000,2.000,0.000,0.000,2.000,1.000,1.000,1.000,1.000,7.550,41.000,42.350,23.500,35.750,160.650,863.300,890.750,485.000,702.950,0.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,2.022,3.714,3.746,3.157,3.577,3.258,4.000,0.000
2.000,17.000,68.000,1.000,1.000,335.000,1.000,35.000,0.000,1.000,3.000,1.000,0.000,1.000,1.000,3.550,18.750,0.000,29.250,27.900,70.250,285.900,0.000,525.000,422.850,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,1.267,2.931,,3.376,3.329,5.814,4.000,0.000
2.000,41.000,45.000,0.000,14.000,25.000,3.000,6.000,0.000,0.000,1.000,0.000,1.000,1.000,1.000,7.800,0.000,42.400,14.000,23.200,370.800,0.000,1675.700,535.000,945.300,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,1.000,2.054,,3.747,2.639,3.144,3.219,1.000,1.000
1.000,13.000,45.000,1.000,3.000,99.000,3.000,8.000,0.000,1.000,2.000,0.000,0.000,1.000,0.000,8.700,0.000,0.000,23.750,0.000,103.400,0.000,0.000,240.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,2.163,,,3.168,,4.595,3.000,1.000
2.000,1.000,26.000,1.000,3.000,30.000,2.000,7.000,0.000,1.000,5.000,0.000,1.000,0.000,0.000,1.050,0.000,15.400,0.000,0.000,1.050,0.000,15.400,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.049,,2.734,,,3.401,1.000,1.000
3.000,3.000,31.000,1.000,4.000,35.000,2.000,2.000,0.000,1.000,3.000,1.000,1.000,0.000,1.000,4.350,12.750,34.050,0.000,21.500,11.000,30.200,75.300,0.000,28.500,0.000,1.000,1.000,1.000,1.000,0.000,1.000,0.000,1.000,1.470,2.546,3.528,,3.068,3.555,4.000,1.000
1.000,23.000,27.000,1.000,2.000,51.000,5.000,1.000,0.000,1.000,2.000,0.000,1.000,0.000,0.000,3.900,0.000,24.150,0.000,0.000,94.950,0.000,574.350,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.361,,3.184,,,3.932,1.000,1.000
3.000,26.000,42.000,0.000,20.000,49.000,3.000,13.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,3.500,25.000,43.650,24.500,27.700,82.300,638.100,1054.400,625.000,633.400,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.253,3.219,3.776,3.199,3.321,3.892,4.000,1.000
1.000,37.000,51.000,1.000,15.000,54.000,1.000,15.000,0.000,0.000,3.000,1.000,0.000,1.000,0.000,9.550,16.500,0.000,8.250,0.000,323.650,614.150,0.000,225.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,2.257,2.803,,2.110,,3.989,3.000,0.000
3.000,5.000,30.000,0.000,3.000,46.000,4.000,7.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,4.300,0.000,32.100,0.000,0.000,17.550,0.000,121.550,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.459,,3.469,,,3.829,2.000,1.000
1.000,32.000,27.000,1.000,3.000,91.000,4.000,1.000,0.000,1.000,3.000,1.000,1.000,1.000,1.000,5.500,16.000,42.650,3.750,41.300,189.050,543.150,1247.300,100.000,1269.100,0.000,1.000,1.000,1.000,1.000,0.000,0.000,1.000,1.000,1.705,2.773,3.753,1.322,3.721,4.511,4.000,1.000
3.000,12.000,22.000,0.000,1.000,23.000,4.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,4.050,0.000,0.000,0.000,0.000,33.750,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.399,,,,,3.135,1.000,0.000
1.000,72.000,54.000,1.000,6.000,345.000,1.000,32.000,0.000,0.000,2.000,0.000,0.000,1.000,0.000,75.450,0.000,0.000,18.250,0.000,5464.600,0.000,0.000,1305.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,4.323,,,2.904,,5.844,3.000,0.000
3.000,3.000,25.000,1.000,2.000,45.000,4.000,0.000,0.000,1.000,2.000,1.000,1.000,0.000,0.000,3.000,15.750,31.150,0.000,0.000,9.150,53.050,87.600,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.099,2.757,3.439,,,3.807,1.000,1.000
1.000,54.000,43.000,0.000,12.000,53.000,2.000,12.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,14.350,32.250,0.000,16.750,0.000,775.900,1749.400,0.000,845.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.664,3.474,,2.818,,3.970,3.000,0.000
2.000,26.000,26.000,0.000,2.000,14.000,2.000,6.000,0.000,1.000,1.000,1.000,1.000,0.000,1.000,7.800,36.500,38.700,0.000,27.900,204.250,884.200,914.500,0.000,764.550,1.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,2.054,3.597,3.656,,3.329,2.639,4.000,1.000
3.000,14.000,36.000,0.000,13.000,67.000,5.000,4.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,14.050,0.000,25.100,0.000,0.000,187.400,0.000,303.600,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,0.000,2.643,,3.223,,,4.205,1.000,0.000
3.000,22.000,51.000,0.000,27.000,49.000,3.000,1.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,9.000,0.000,30.450,17.500,0.000,150.700,0.000,649.100,370.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,1.000,2.197,,3.416,2.862,,3.892,1.000,0.000
3.000,65.000,47.000,1.000,18.000,37.000,1.000,15.000,0.000,1.000,4.000,0.000,0.000,1.000,0.000,19.050,0.000,0.000,14.000,0.000,1174.600,0.000,0.000,900.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.947,,,2.639,,3.611,1.000,0.000
3.000,26.000,45.000,0.000,18.000,33.000,1.000,9.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,9.600,24.250,0.000,11.250,0.000,285.350,563.500,0.000,295.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,2.262,3.188,,2.420,,3.497,1.000,0.000
1.000,20.000,37.000,0.000,5.000,46.000,3.000,10.000,0.000,1.000,4.000,0.000,1.000,1.000,1.000,4.900,0.000,44.600,6.250,41.350,91.550,0.000,878.000,90.000,815.800,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.589,,3.798,1.833,3.722,3.829,4.000,0.000
2.000,67.000,60.000,1.000,32.000,93.000,1.000,21.000,0.000,0.000,4.000,0.000,1.000,1.000,0.000,18.850,0.000,32.000,42.750,0.000,1200.700,0.000,2189.800,2665.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,2.937,,3.466,3.755,,4.533,2.000,0.000
1.000,34.000,55.000,0.000,2.000,48.000,2.000,11.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,4.250,0.000,0.000,0.000,0.000,143.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.447,,,,,3.871,1.000,0.000
1.000,37.000,54.000,1.000,35.000,183.000,2.000,22.000,0.000,0.000,3.000,1.000,0.000,1.000,0.000,7.300,20.500,0.000,7.500,0.000,257.600,769.400,0.000,260.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,1.988,3.020,,2.015,,5.209,3.000,0.000
2.000,22.000,23.000,1.000,3.000,16.000,1.000,5.000,0.000,0.000,4.000,0.000,0.000,1.000,0.000,5.400,0.000,0.000,8.500,0.000,120.400,0.000,0.000,205.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.686,,,2.140,,2.773,1.000,0.000
2.000,5.000,69.000,0.000,0.000,11.000,2.000,14.000,1.000,0.000,1.000,1.000,0.000,1.000,0.000,6.650,9.750,0.000,8.000,0.000,35.200,44.800,0.000,30.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.895,2.277,,2.079,,2.398,1.000,0.000
1.000,28.000,31.000,1.000,0.000,42.000,4.000,5.000,0.000,1.000,3.000,1.000,0.000,0.000,0.000,12.250,23.750,0.000,0.000,0.000,373.800,674.500,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,2.506,3.168,,,,3.738,3.000,0.000
1.000,20.000,41.000,1.000,7.000,67.000,4.000,14.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,7.250,0.000,0.000,0.000,0.000,149.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.981,,,,,4.205,1.000,0.000
3.000,72.000,41.000,0.000,20.000,181.000,4.000,12.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,27.300,23.250,69.400,7.750,52.400,1963.950,1645.800,4980.800,520.000,3790.550,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,3.307,3.146,4.240,2.048,3.959,5.198,4.000,0.000
2.000,30.000,43.000,0.000,18.000,53.000,4.000,6.000,0.000,0.000,1.000,0.000,1.000,0.000,0.000,7.000,0.000,26.800,0.000,0.000,232.900,0.000,738.900,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.946,,3.288,,,3.970,1.000,0.000
3.000,71.000,52.000,0.000,17.000,172.000,2.000,32.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,49.250,41.500,50.900,27.250,68.100,3599.300,3015.600,3469.150,1850.000,4828.200,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,3.897,3.726,3.930,3.305,4.221,5.147,4.000,0.000
2.000,56.000,44.000,0.000,24.000,87.000,2.000,19.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,14.750,42.250,0.000,16.250,0.000,822.250,2396.650,0.000,830.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.691,3.744,,2.788,,4.466,3.000,0.000
1.000,8.000,29.000,1.000,2.000,21.000,5.000,0.000,0.000,0.000,2.000,0.000,1.000,0.000,0.000,4.150,0.000,24.300,0.000,0.000,39.700,0.000,167.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.423,,3.190,,,3.045,1.000,1.000
2.000,32.000,65.000,0.000,6.000,9.000,2.000,30.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,6.250,0.000,0.000,0.000,0.000,201.350,0.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,1.833,,,,,2.197,2.000,0.000
2.000,46.000,47.000,0.000,22.000,144.000,3.000,22.000,0.000,1.000,2.000,1.000,0.000,0.000,0.000,3.500,28.250,0.000,0.000,0.000,179.950,1284.550,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,0.000,1.253,3.341,,,,4.970,3.000,1.000
3.000,60.000,45.000,1.000,23.000,117.000,4.000,11.000,0.000,0.000,3.000,1.000,1.000,1.000,1.000,12.400,28.000,51.700,19.500,52.900,755.700,1721.250,3035.750,1135.000,3094.650,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,2.518,3.332,3.945,2.970,3.968,4.762,4.000,0.000
2.000,42.000,32.000,1.000,0.000,59.000,4.000,4.000,0.000,1.000,6.000,1.000,1.000,1.000,1.000,16.700,38.250,53.450,22.750,72.600,681.500,1676.200,2253.950,880.000,2805.750,1.000,1.000,1.000,1.000,1.000,1.000,1.000,1.000,0.000,2.815,3.644,3.979,3.125,4.285,4.078,4.000,0.000
3.000,71.000,60.000,1.000,39.000,508.000,4.000,35.000,0.000,0.000,4.000,1.000,0.000,1.000,0.000,23.550,48.250,0.000,21.000,0.000,1665.600,3474.050,0.000,1465.000,0.000,1.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,3.159,3.876,,3.045,,6.230,4.000,0.000
2.000,72.000,63.000,1.000,40.000,222.000,2.000,43.000,1.000,1.000,2.000,1.000,0.000,1.000,0.000,81.550,62.250,0.000,15.500,0.000,5988.500,4439.250,0.000,1150.000,0.000,1.000,0.000,1.000,0.000,1.000,1.000,1.000,1.000,0.000,4.401,4.131,,2.741,,5.403,3.000,0.000
3.000,45.000,66.000,0.000,11.000,87.000,3.000,25.000,1.000,1.000,1.000,0.000,0.000,1.000,0.000,6.050,0.000,0.000,21.250,0.000,306.900,0.000,0.000,880.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.800,,,3.056,,4.466,1.000,0.000
3.000,5.000,31.000,0.000,4.000,34.000,1.000,9.000,0.000,0.000,1.000,1.000,1.000,1.000,1.000,1.600,17.250,31.100,12.750,19.850,6.150,78.850,128.950,60.000,69.900,0.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,0.470,2.848,3.437,2.546,2.988,3.526,3.000,1.000
2.000,17.000,38.000,1.000,19.000,18.000,4.000,0.000,0.000,1.000,4.000,0.000,0.000,0.000,0.000,8.550,0.000,0.000,0.000,0.000,162.250,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.146,,,,,2.890,2.000,0.000
2.000,70.000,55.000,0.000,12.000,65.000,3.000,24.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,26.700,42.750,0.000,20.500,0.000,1874.250,2921.350,0.000,1465.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.285,3.755,,3.020,,4.174,3.000,0.000
3.000,57.000,57.000,1.000,19.000,130.000,3.000,27.000,0.000,1.000,2.000,0.000,1.000,1.000,0.000,13.550,0.000,30.650,12.750,0.000,849.000,0.000,1761.400,685.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,2.606,,3.423,2.546,,4.868,2.000,0.000
1.000,20.000,33.000,0.000,13.000,44.000,3.000,8.000,0.000,1.000,1.000,0.000,1.000,0.000,0.000,6.400,0.000,29.050,0.000,0.000,124.450,0.000,550.750,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.856,,3.369,,,3.784,2.000,0.000
1.000,72.000,52.000,1.000,21.000,63.000,1.000,24.000,0.000,0.000,3.000,1.000,0.000,1.000,0.000,41.950,25.750,0.000,33.250,0.000,3114.750,1871.950,0.000,2305.000,0.000,1.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,3.736,3.248,,3.504,,4.143,3.000,0.000
3.000,32.000,50.000,0.000,28.000,57.000,4.000,20.000,0.000,0.000,1.000,1.000,0.000,1.000,1.000,4.600,38.500,0.000,37.750,23.500,123.000,1267.100,0.000,1205.000,707.400,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.526,3.651,,3.631,3.157,4.043,3.000,0.000
3.000,22.000,57.000,1.000,7.000,264.000,1.000,35.000,0.000,1.000,2.000,0.000,0.000,1.000,0.000,3.000,0.000,0.000,6.000,0.000,68.350,0.000,0.000,105.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,1.099,,,1.792,,5.576,3.000,0.000
2.000,6.000,24.000,0.000,2.000,28.000,1.000,5.000,0.000,0.000,2.000,1.000,0.000,1.000,0.000,4.400,9.000,0.000,28.250,0.000,35.100,57.800,0.000,155.000,0.000,0.000,0.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,1.482,2.197,,3.341,,3.332,3.000,1.000
3.000,32.000,23.000,1.000,2.000,26.000,3.000,1.000,0.000,1.000,6.000,1.000,1.000,1.000,0.000,11.000,24.000,31.100,28.250,0.000,325.000,796.950,856.200,880.000,0.000,1.000,1.000,0.000,1.000,1.000,1.000,1.000,1.000,0.000,2.398,3.178,3.437,3.341,,3.258,4.000,0.000
1.000,38.000,33.000,0.000,3.000,38.000,4.000,0.000,0.000,0.000,1.000,0.000,1.000,1.000,0.000,10.950,0.000,27.200,12.250,0.000,412.800,0.000,958.850,465.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,2.393,,3.303,2.506,,3.638,2.000,0.000
1.000,53.000,35.000,0.000,15.000,59.000,3.000,5.000,0.000,1.000,1.000,1.000,0.000,1.000,0.000,16.850,23.250,0.000,18.500,0.000,888.450,1250.700,0.000,995.000,0.000,0.000,0.000,1.000,0.000,0.000,1.000,1.000,0.000,0.000,2.824,3.146,,2.918,,4.078,3.000,0.000
3.000,37.000,76.000,0.000,38.000,117.000,4.000,21.000,0.000,1.000,1.000,0.000,0.000,1.000,0.000,7.500,0.000,0.000,6.250,0.000,273.700,0.000,0.000,230.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.015,,,1.833,,4.762,1.000,0.000
1.000,47.000,35.000,1.000,13.000,70.000,4.000,9.000,0.000,1.000,2.000,1.000,1.000,0.000,1.000,10.750,33.000,47.400,0.000,45.850,551.000,1556.200,2138.250,0.000,2168.400,1.000,1.000,1.000,1.000,1.000,1.000,0.000,1.000,1.000,2.375,3.497,3.859,,3.825,4.248,4.000,1.000
3.000,69.000,59.000,0.000,37.000,104.000,2.000,13.000,0.000,0.000,1.000,1.000,0.000,1.000,0.000,16.000,30.500,0.000,13.750,0.000,1120.750,2104.650,0.000,925.000,0.000,1.000,1.000,0.000,0.000,1.000,1.000,1.000,1.000,0.000,2.773,3.418,,2.621,,4.644,3.000,0.000
